Mn,Fe,Co,Ni,Cu,E_f(eV/atom),Eads,dCenter,WorkFunc,X,Y,Z,Δq_K
22,8,12,7,11,0.144121717,-1.313807015385554,-4.549391600188946,5.288364545224764,2694.8415590005297,2532.0345007148567,1.9073422411806853,-0.8825239499861938
2,28,21,6,3,0.212682915,-1.2869163374896735,-4.600252056593036,5.3424341342631205,3362.2134012119427,2882.7837880330235,1.8353912710942224,-0.8831044252888773
2,28,21,7,2,0.215009422,-1.2871395459623969,-4.600771999957809,5.342505347563543,3300.767136257873,2792.419585842761,1.8307612928140888,-0.8830903672335709
2,28,22,1,7,0.215371797,-1.2921233417776177,-4.567796138599778,5.351429957228564,3490.310702630837,2859.9132475857764,1.805585620858027,-0.8823527098429671
22,8,2,3,25,-0.022520484,-1.3804872498724263,-4.412203556922396,5.324066491558078,2869.75152745226,2884.159595373218,1.881009226708117,-0.8820537184233634
22,8,3,20,7,0.037403592,-1.3210069669961946,-4.478440758757097,5.212614507835111,2784.232633273858,2764.0846983887045,1.975607580705698,-0.8851928095876863
22,8,3,4,23,-0.003217901,-1.380641213894828,-4.402698441440946,5.317728802273612,2826.5799135106995,2812.4568470770937,1.885729067527457,-0.882438081048015
2,28,7,15,8,0.016812,-1.3088458667789886,-4.490371651978083,5.328689645641653,3156.544128471071,2937.80545384832,1.7905847322995734,-0.8836353271665338
22,8,9,12,9,0.110168826,-1.3077737964623524,-4.533403625931845,5.261410559460571,2929.7672430993466,2822.867643192899,1.927927593842456,-0.8835194855045502
2,29,10,10,9,0.070833867,-1.3090575730337215,-4.509891249991673,5.344910940467104,3164.0866680570984,2805.0464472275826,1.7581629364799134,-0.8830510828864288
2,29,11,11,7,0.088872909,-1.3047501670419448,-4.5384361005535565,5.339553761792458,3169.8862191169087,2908.73139690012,1.7651905780635937,-0.8831027320637038
2,29,11,12,6,0.091832736,-1.30747103938703,-4.514860489245313,5.338853716598015,3099.617023605972,2814.0850564720063,1.7649195467159964,-0.8832726074584827
22,9,11,4,14,0.14076805,-1.3306302868930209,-4.5161237382270505,5.308726160970989,2782.5675433844026,2696.4557758057795,1.892590038282144,-0.8819260398033848
22,9,13,6,10,0.177539678,-1.3200147078888818,-4.52490824982953,5.296740185595091,2863.247710163212,2817.8018416483046,1.9189360195305007,-0.8822901843739461
2,29,14,8,7,0.128466156,-1.2971925210952713,-4.551080979777256,5.346133021266512,3202.6849642784387,2915.817661542264,1.7608865162156793,-0.8832376782368708
2,29,15,9,5,0.146758737,-1.295147257139985,-4.550186603683182,5.343697662965711,3156.638485633247,2805.5684866725337,1.7696684532354825,-0.8832530593779078
22,9,15,9,5,0.215879195,-1.2953590874251253,-4.584833874883679,5.2871185387350055,3007.635164623336,2889.670759363073,1.910712669212528,-0.8826048591929248
2,29,18,5,6,0.182879919,-1.2978687197427567,-4.554470184830255,5.355151036551136,3364.878015722493,2804.956152973321,1.7659690641457575,-0.8827830747867376
2,29,18,7,4,0.188327225,-1.3010072742020378,-4.58328166910571,5.342909453502205,3100.298047650961,2743.882237372246,1.81487981063968,-0.8827529739362463
22,9,19,2,8,0.260310901,-1.3130091804016006,-4.586960800152802,5.310226997645652,3015.619423820528,2898.2088084670104,1.9186926608605368,-0.881175375528829
22,9,19,3,7,0.26320976,-1.3057861427676942,-4.598769852216408,5.300418055274381,2902.188802761841,2721.3027287309505,1.899765777283934,-0.8814807354171401
22,9,20,3,6,0.279228027,-1.3084141538528775,-4.608901250723502,5.299358239064378,2948.24535039332,2888.574612264596,2.0018281518134056,-0.8815441153136319
2,2,9,25,22,-0.446322401,-1.3655209390148986,-4.095366258797827,5.2674789906741015,1729.2700148759604,1720.1403600693136,2.078818472106118,-0.8876903049163428
22,9,4,3,22,0.029168352,-1.367768741207726,-4.4336794095279,5.3303412835297,3070.2146324417763,3068.169277443503,1.8848490925839183,-0.8819295578953816
2,29,5,18,6,0.013733515,-1.30802689664368,-4.4880871622917775,5.316583081122122,2972.1102658061254,2929.7396730648547,1.807413697850726,-0.8841669148757023
2,29,6,16,7,0.02400539,-1.317717212104613,-4.457676704439672,5.320480815476702,2914.7606351446843,2758.6277487791167,1.7969519449120424,-0.883484557829331
22,9,6,2,21,0.057131484,-1.3655682477564597,-4.469969490390799,5.33764129215563,2866.089268841835,2793.858072422411,1.87043545550664,-0.8816845607165533
2,29,7,5,17,0.011764743,-1.3261908307212087,-4.437325567059764,5.359795240660828,2914.0998244617194,2764.345711318457,1.7549438615219677,-0.8831298530675014
2,30,12,12,4,0.12698122,-1.3057389648695623,-4.551247105002183,5.34070072622226,3131.049031397505,2747.715030654227,1.7571509765090838,-0.8829733488664483
2,30,12,5,11,0.109882486,-1.3117104306295733,-4.496084749055816,5.358715495519546,3166.073064298074,2753.787450466209,1.7498909218479886,-0.882766870882575
2,30,14,12,2,0.158637415,-1.2964686272137813,-4.567581675458948,5.341705108934929,3228.367641563187,2762.915969134115,1.7546891732257537,-0.8831202828038545
2,30,15,11,2,0.171645591,-1.300059847273488,-4.58450195565858,5.343680522875113,3254.3549492443526,2852.7614488608883,1.7432632463025015,-0.8830045100509213
2,30,16,9,3,0.182336681,-1.299544714227879,-4.572471409301127,5.345212294363128,3219.2704366257703,2820.9718647187387,1.7466956315172804,-0.8828685139253313
2,30,20,4,4,0.231903649,-1.2886889161363575,-4.615072768138566,5.345438092857997,3463.470324713814,2911.9771890933484,1.821406090652645,-0.8822987079643465
2,30,22,4,2,0.262869876,-1.2865020866654069,-4.628152695592556,5.348689673496215,3556.4720214334766,2880.6430745314483,1.798866606445275,-0.8824547536804204
2,30,2,3,23,-0.051306285,-1.325290523259203,-4.47848171806479,5.37354924333925,2918.8903666991064,2862.0952823914563,1.7553157241804305,-0.8832427927657482
2,30,4,14,10,0.007604054,-1.3285737472445385,-4.45072701780401,5.336622356584325,2985.1009374877817,2848.065075286597,1.7652446199398044,-0.8832078384813721
2,30,5,14,9,0.023727946,-1.3185591318182093,-4.480844460701058,5.333280439117296,2807.251891375792,2765.886926373804,1.7999278582005738,-0.8835321456042412
2,30,5,19,4,0.036505597,-1.3107835666294958,-4.48527732446484,5.324537907659037,2941.0848651699016,2870.698732608384,1.7904628273125605,-0.8837165801552068
2,30,6,11,11,0.031058001,-1.3217572554733892,-4.479217551909553,5.338755058262254,2974.009388547547,2787.564135820143,1.751746279015768,-0.8832348134833127
23,10,11,14,2,0.210988244,-1.2937502489044912,-4.570871456972927,5.244487778680281,2837.477843058003,2771.3619401019264,1.989501819978247,-0.8846291980651532
23,10,12,11,4,0.217764219,-1.2978985726872632,-4.600583954952458,5.270786497805825,3096.854381542277,2966.234484918202,1.902889872747592,-0.8825028567152903
23,10,15,2,10,0.241435895,-1.3093963920084044,-4.560552802889344,5.310263364042684,3050.148206897164,2876.016873327519,1.887566382965388,-0.8811102186473981
23,10,16,4,7,0.262298279,-1.306428459366752,-4.602838973127639,5.298481568607458,3018.457366104944,2845.4200039959333,1.8888274412336097,-0.8811720273787084
23,10,17,8,2,0.288504929,-1.296208518098426,-4.599729364719155,5.290140620897911,2893.8828934962403,2767.474001170036,1.9147445571750168,-0.8823765723551147
23,10,19,2,6,0.3037153,-1.308250027274653,-4.613805935502197,5.304302385979396,3101.270170882315,2996.7798417805443,1.9273364081126323,-0.8809213344737209
2,3,10,2,43,-0.468559487,-1.4446845823279957,-4.06311665508573,5.436449125954351,1512.7956496570876,1725.7372703975643,1.88989055799403,-0.8862848276623124
23,10,3,14,10,0.085430894,-1.3317808277366854,-4.49980729811276,5.249939407199332,2738.815175043798,2676.75116554374,1.9139059207816749,-0.8829539918190994
23,10,3,15,9,0.087886282,-1.3163603004633375,-4.513621299041496,5.229244353147484,2979.4408538767443,2947.954746887229,1.9636208076685,-0.884536163471811
23,10,3,19,5,0.097738347,-1.3019013971426552,-4.545959273767638,5.211944182676655,2883.267827590418,2864.759521788947,1.973386552049679,-0.8851521462231214
23,10,4,17,6,0.108632011,-1.3146386510030073,-4.548400933820721,5.2261084282585735,2731.5735913579874,2743.657668963089,1.949689235824944,-0.8851303560179725
23,10,6,6,15,0.11113669,-1.339135344131759,-4.5051170773555,5.299540701939329,3008.914580923512,2906.1005906688147,1.8907020641894017,-0.8816858539514011
23,10,8,14,5,0.16371142,-1.2996245565637747,-4.531715152115425,5.237975855383284,3062.403764526242,2947.0172351050296,1.96728257552998,-0.8839477206070773
2,31,10,1,16,0.08773503,-1.3036571216668182,-4.50758694001717,5.363983558451038,3151.5893496230506,2801.446834831266,1.7629599162920269,-0.8824839530233376
23,1,10,18,8,0.025640154,-1.312466245795158,-4.4454034886115865,5.209713231232719,2696.4567096985475,2613.8925169896456,2.054101487645567,-0.8850973154728854
2,31,10,4,13,0.095714611,-1.3178686637905244,-4.516429236228904,5.365286781087069,3120.2818561555755,2824.113423010016,1.736812216227447,-0.8825757345330887
2,31,10,5,12,0.098369296,-1.3145903070051588,-4.512740044992251,5.355465834789126,3135.3567776935915,2838.34697167583,1.7528706724734229,-0.882721730991059
23,11,11,14,1,0.230529688,-1.28672719952098,-4.623767505004392,5.253011507831264,2884.2764090630185,2765.914374840056,1.9442064132282924,-0.8840054344407636
2,31,11,2,14,0.105698223,-1.3064041349544928,-4.51193820753709,5.364135862691564,3239.7596671569963,2773.7859363735893,1.7193014338225283,-0.8824143830833
23,11,13,7,6,0.243440544,-1.3079499238352306,-4.609963521418443,5.291130530034122,3040.9832138467923,2922.8663395225994,1.902109717296672,-0.8815735379216448
23,11,2,6,18,0.069136352,-1.3627127973593798,-4.486475372990133,5.296644358669436,2804.481093851243,2782.2105232665904,1.891726077071215,-0.8817865208540364
23,1,13,16,7,0.066071379,-1.3022601758298324,-4.517057108965622,5.217760620137423,2690.458771044013,2555.8554639404783,2.0096021291854016,-0.8848113325488933
2,3,11,39,5,-0.359102574,-1.3251230266437406,-4.131015186455483,5.300799324169029,1437.1581782372907,1567.4449514462362,2.1646381600899445,-0.8887620941171044
23,11,4,14,8,0.120818894,-1.3179419062309368,-4.538894017019384,5.253549255471605,2796.8019077200506,2732.209946745837,1.9178427850474904,-0.88363321212434
23,1,15,9,12,0.079251607,-1.3141506460200207,-4.510040411928176,5.264154502375444,2633.3891987421016,2484.4770937140784,1.980739901530277,-0.8836192027295903
23,1,16,8,12,0.092410033,-1.31747966301638,-4.487885279340243,5.269945400070813,2801.774066429638,2691.533995116686,1.9955589202357884,-0.8833491052734778
2,31,17,1,9,0.197159612,-1.2965446784331995,-4.552441047929805,5.361476212729782,3310.476707257468,2721.7087423537955,1.7406074895607206,-0.8822031850111348
2,31,17,2,8,0.199558197,-1.2982428594679134,-4.545220237299308,5.360513832170586,3429.83468056756,2812.07852647306,1.734542186078014,-0.8821049292675431
2,31,20,3,4,0.249046776,-1.2877876843406826,-4.619423784062433,5.350409396920205,3496.060701622461,2905.825004039654,1.8009117223614537,-0.8823315960083485
23,1,21,6,9,0.165676555,-1.308858906601185,-4.533689626106579,5.28488962465465,2667.655134924271,2556.8938070403456,1.98440139914044,-0.8828665343910735
23,12,1,8,16,0.078920805,-1.36027689197526,-4.477137539469874,5.291831755387167,2890.2441203363774,2897.075464675523,1.869083084494323,-0.882370917650755
23,12,2,11,12,0.101548326,-1.3302559751609189,-4.517201697908769,5.268741699765696,3031.052087816965,2990.32478038635,1.8683538302778648,-0.8826616730508667
2,31,2,23,2,0.019727301,-1.320421071289846,-4.454836251523949,5.3117201506718565,2861.811901778365,2807.715929405896,1.7941762649751394,-0.8836032008012622
23,12,2,4,19,0.083814769,-1.3666422856474256,-4.476202785332849,5.311149304158078,3089.6589783341474,3086.616087835448,1.8431890402819064,-0.8814106805678782
23,1,2,25,9,-0.081881931,-1.30897514590187,-4.452273823101162,5.12006312667683,2565.8118075765383,2603.102729634897,2.211971441443436,-0.8893436676359908
2,31,23,1,3,0.290991835,-1.2934295720045403,-4.630860584992062,5.349975468430586,3461.303012667529,2810.878678411324,1.8198048521532928,-0.8818187565701957
23,12,3,20,2,0.140646594,-1.2950014028523298,-4.555328582425857,5.220024530060553,3031.589326982303,3043.492528568238,1.976956281227452,-0.8852749314105501
23,12,7,13,5,0.185409579,-1.314095878295834,-4.545292303450164,5.266073060566627,2920.5683162173787,2829.3381005349243,1.8899447808971288,-0.8828110989818057
2,3,1,27,27,-0.545780738,-1.4044538263237416,-4.0669123198644686,5.226005966060484,1600.9502130683147,1716.874492530589,2.118239260260385,-0.8878509479392183
2,3,12,9,34,-0.419603934,-1.402707724465877,-4.0693312416434,5.382743059439695,1639.3703725774787,1686.3478908906234,1.9373284464853968,-0.8869242163447676
23,13,1,15,8,0.117154922,-1.3262255511037986,-4.523464632820748,5.245916650357883,2766.387931990229,2756.9978351485684,1.892427870627525,-0.8840133081669039
23,13,13,10,1,0.291404074,-1.2966823811961123,-4.620181383389212,5.289783728936417,3227.0302411269163,3093.6721830428346,1.872667105203952,-0.8818023383015295
23,13,19,2,3,0.364449801,-1.301776257511699,-4.648609677123057,5.305702481733693,3118.156714184534,2997.5827001263915,1.934274229438859,-0.8805277286025575
23,13,20,3,1,0.382702458,-1.294665473143611,-4.656239919693198,5.299498284362218,3234.2831588778586,3049.1365357136942,1.94161465373148,-0.8808401088082838
23,13,3,19,2,0.157870025,-1.2960421580411257,-4.575817454861261,5.232537364542611,3007.707631816495,3034.3128776544327,1.9352272116459863,-0.8844009051343513
23,13,6,16,2,0.197338042,-1.3091427208394435,-4.5957876062671,5.228424861663058,2792.6731347307027,2698.281838395425,1.8930733839055631,-0.883340518400925
23,13,8,2,14,0.192734945,-1.3342605320492384,-4.54966844825697,5.321875966999452,3024.74569344224,2963.410159977984,1.870033724178115,-0.8813029589523836
2,3,14,20,21,-0.360798948,-1.3554040413455843,-4.1387518129230205,5.294625388566455,1832.3892485262973,1773.2879708430314,2.0386164626932533,-0.8874718510431963
23,14,3,15,5,0.167714105,-1.3204660955114595,-4.56023062023323,5.263659635598644,3069.8639727498826,3070.454140627266,1.8555807725277813,-0.8825951608830009
23,14,4,7,12,0.162673245,-1.3338833885731136,-4.544703553857905,5.301276171563863,2980.6268981096982,2970.873171899235,1.8459068323362435,-0.8816318769754787
23,14,5,2,16,0.165507084,-1.3483544894210513,-4.5209364962825065,5.332795218785972,3050.3211911726,3053.837778671583,1.8394235961576253,-0.880880463860012
23,14,5,5,13,0.173777559,-1.3386990512568502,-4.543049357750517,5.309818549904024,3024.516580256111,2961.327249535547,1.859988501882777,-0.8813762783951106
23,15,10,11,1,0.287269051,-1.2907186323551971,-4.631670810217424,5.2537672024362845,3077.7729702309507,2952.711496558174,1.9024238623059704,-0.8827222712968221
23,15,14,4,4,0.331170991,-1.3095634322173453,-4.64483757452883,5.304447369054427,3144.2565483772155,3025.311136832493,1.8879035017864032,-0.8806855539964876
23,15,1,6,15,0.132984134,-1.350393661662163,-4.508264088725382,5.308532970781517,3066.7629371100966,3085.479736476704,1.8487746156949223,-0.8812888124086525
23,15,3,16,3,0.190651845,-1.31534126911382,-4.561188733241706,5.261824668059624,3020.3754728737244,3012.259243102033,1.870982903420109,-0.8826681278477246
23,15,3,17,2,0.192982901,-1.3050673990906616,-4.609611578043836,5.250339649417183,2999.2475722103245,3066.104279687193,1.8908409839287432,-0.8839419296980501
2,3,15,32,8,-0.31475477,-1.3202993221376318,-4.172509140661247,5.288846749735886,1625.1720677737655,1695.5832257166671,2.1598000430017152,-0.88837614714123
23,15,7,8,7,0.232247936,-1.3099783678083452,-4.594654026744883,5.282464306252881,3087.763434072038,2907.6446558073826,1.867048904949499,-0.8815400372165898
23,1,6,27,3,-0.01488176,-1.2881550245779292,-4.507254592081835,5.15582158838339,2751.5372886714376,2775.785057803167,2.142504567743344,-0.8889166617372928
2,3,16,38,1,-0.283338713,-1.3113458645887617,-4.188540063711077,5.311231163586061,1402.1519766795805,1586.683492351117,2.177352639540558,-0.8886098390058408
23,16,6,7,8,0.234386982,-1.326038439384866,-4.590167363422449,5.302829500142131,2971.463129113933,2893.681223742809,1.8477967899250551,-0.8813478646699303
2,31,6,9,12,0.046384908,-1.3237075001461387,-4.4847985797349,5.341444955148964,3027.51378111956,2805.0954145997844,1.7518259348941052,-0.8830534523152934
23,17,4,13,3,0.238373153,-1.3081965228794252,-4.611541415443619,5.257873119057975,2971.339480776739,2988.3606578794715,1.879864010267024,-0.8827289189685307
2,3,18,18,19,-0.303479025,-1.3415208176272109,-4.144910043776092,5.32215366090887,1702.308611697619,1652.4521827761555,2.0205622309568163,-0.8879295395105324
2,3,18,20,17,-0.298563079,-1.337520666394062,-4.17467781924565,5.31615176754966,1757.5952537771427,1695.4790236527842,2.034263570232852,-0.887754927625167
23,18,2,11,6,0.222118541,-1.3215919795408402,-4.565437868487399,5.287399365603242,3280.302766821303,3323.26519200148,1.8335567312258985,-0.8821176922028465
23,18,5,9,5,0.263865447,-1.3147950543547269,-4.573926416131212,5.295877854095042,3131.633054581592,3024.73633238037,1.828303683753787,-0.8813534414022457
23,18,7,5,7,0.284898679,-1.3194133168567013,-4.611121394989074,5.310035419410863,3202.842609533373,3112.317964571223,1.8128269646833124,-0.880653951791508
23,1,9,11,16,-0.008882673,-1.3318498170448314,-4.453377529700847,5.239963850003391,2605.3738441450027,2450.83870174152,2.0036951046127647,-0.8842842443591301
2,31,9,2,16,0.074802833,-1.319220743191304,-4.469471719706552,5.373705350839674,3039.247634618724,2678.7375279651133,1.7223356906405576,-0.8825422476163078
2,3,19,27,9,-0.265064826,-1.314476300700187,-4.182270690917264,5.2948817240955295,1634.1314476224943,1684.504721083923,2.1236312258139787,-0.888860680035725
23,20,3,13,1,0.283074265,-1.3124149120736943,-4.6207537453542855,5.28227692902312,3245.3010900742825,3307.568949658459,1.807344201805232,-0.881522126695647
2,3,20,32,3,-0.236476381,-1.3037518648731847,-4.205656745071977,5.3094569819935,1537.8874642484627,1607.6959713345195,2.117362557874845,-0.8887326163868956
2,32,12,12,2,0.167695872,-1.3042629802931571,-4.587926446824351,5.339952961241803,3126.507302526102,2884.9256146459525,1.7423550312007294,-0.8828603439315108
2,32,12,3,11,0.144367949,-1.309663012402155,-4.51070328686373,5.361157666218009,3164.49740211274,2713.5150155666097,1.7437831127902623,-0.8823643369973473
2,32,12,8,6,0.157127099,-1.3044648817673192,-4.578178632282443,5.343657407921047,3239.746751030106,2826.816984337651,1.7503887004251026,-0.8826742138080276
2,32,13,4,9,0.162894194,-1.301112834284801,-4.530713499213402,5.3541419619691615,3341.8396368684685,2867.7554004606814,1.7487486627568238,-0.8825485522691153
23,21,4,1,11,0.287997269,-1.3389696504811033,-4.602291835976232,5.33536367182232,3094.564155496996,3096.8422870484133,1.7912666689334855,-0.8800380888669537
2,32,14,2,10,0.17279106,-1.3077012363047875,-4.542643587124107,5.360217311877456,3205.151392091743,2769.965804611665,1.754803678423128,-0.8821120587368299
2,3,2,14,39,-0.56255272,-1.4385000399973185,-4.046654005416996,5.326500838997732,1592.588172504364,1777.3847271890006,1.964858328269825,-0.8870629654634142
23,21,5,3,8,0.308791462,-1.3315199454551692,-4.594349632220601,5.329071437331544,3032.137723766771,2974.1042182898136,1.7956465320388963,-0.8801424020639579
2,32,16,3,7,0.206606577,-1.294713911959618,-4.582148944984603,5.354084659682005,3518.524425257764,2938.3827069137483,1.7476329755251805,-0.8821800837196124
23,21,7,6,3,0.347424755,-1.3122528780016336,-4.642409183824427,5.311552396646928,3074.255221684547,2993.4520839348675,1.801690347648911,-0.8803644028729255
23,2,18,15,2,0.161702947,-1.2889598841197147,-4.580926098234937,5.24330317015002,2648.5160790824407,2580.813326822084,2.03840709421928,-0.8847175398531134
2,32,19,5,2,0.258724789,-1.2935178000650336,-4.621110708287708,5.346361400650153,3521.9998648307333,2907.0199168205686,1.8004710614827266,-0.882188164742604
23,2,2,10,23,-0.101107576,-1.3672342991840123,-4.369305910530253,5.2582197693150965,2755.11048191412,2680.815395549515,1.9967221027612945,-0.8841948905539432
23,22,10,2,3,0.403697863,-1.311903189664013,-4.635991923300875,5.335163175740469,3222.709559118442,3092.855503050949,1.8040728157528645,-0.8795676249182105
23,2,22,12,1,0.216721385,-1.287565883539276,-4.591138320259454,5.246785931730341,2914.6894485381827,2981.990990171688,2.1347470589534474,-0.8852175078378501
2,32,22,2,2,0.297772055,-1.2997115121170313,-4.6560060333806925,5.342452487827472,3370.076547948665,2860.2027447601777,1.8825922713736432,-0.8816379437529078
23,22,2,6,7,0.289038963,-1.3428311494480047,-4.594542006715792,5.31936730581923,3044.257460680464,3084.23024115492,1.7523339239352336,-0.8801118703146189
23,22,2,8,5,0.294346484,-1.3297164644345545,-4.594028179306377,5.3125415990786005,2945.659961178462,2961.510919889639,1.7593548038776696,-0.8804320723072592
23,2,2,32,1,-0.043491838,-1.2875416892367704,-4.489574827693964,5.154939643450191,2509.5912787134075,2661.965974205117,2.2193043391302703,-0.8905875533447951
23,22,3,7,5,0.307096965,-1.327979165115739,-4.608231940795245,5.313291182442657,3137.387209027571,3149.7151988208407,1.759263458245239,-0.8801679094905464
23,22,5,7,3,0.338846818,-1.3140536683768174,-4.620795663581034,5.3132189221503445,3245.999681283436,3215.580071870017,1.7958747117451777,-0.8805267579536605
23,22,5,8,2,0.341316401,-1.3090254405158532,-4.616225327530721,5.31757929684895,3184.2684219827183,3176.277720531581,1.7946769899135953,-0.8805195021578573
23,2,27,2,6,0.269000986,-1.3096660454606694,-4.614751742446037,5.283045991372188,2830.088855696695,2883.1200814688546,2.091537349021402,-0.8819145766631028
23,22,7,3,5,0.359831178,-1.3163506035951482,-4.633753403956398,5.329109144801378,3175.6929390395508,3146.019011163403,1.7892508199577142,-0.8799469240357515
23,23,1,12,1,0.309454935,-1.3150496731837746,-4.623466081222479,5.2879034152051725,2949.9558773573185,3025.6837093458203,1.7956624870749216,-0.8818039650620098
23,2,3,22,10,-0.054411752,-1.311097828801438,-4.474654424214569,5.164352861717563,2578.995868987749,2556.765930528257,2.1229585395696144,-0.8877011903990908
2,32,3,5,18,0.008763512,-1.3232126955463783,-4.48484368477764,5.365193331491504,2902.4351069090685,2796.054479750472,1.7304864605609682,-0.8828216745524261
23,23,5,6,3,0.356365486,-1.3153533815629623,-4.624280026298822,5.318068179023493,3124.5558889434087,3108.2563881799056,1.801635476172412,-0.8804312297436909
23,25,6,3,3,0.404074328,-1.314333708716951,-4.638580017617466,5.33069611276726,3192.828129146549,3124.377242307709,1.7770802081400785,-0.8799162820117883
23,26,1,7,3,0.356280648,-1.3292186837700308,-4.628593140402311,5.309030600850793,3152.2730599968304,3213.249903171866,1.7449170141410162,-0.8801950656415908
23,2,6,25,4,0.000284642,-1.2886071939845092,-4.501584696342605,5.161385182626731,2552.807267211569,2536.572094596353,2.122803196683797,-0.8883783384712204
23,2,7,11,17,-0.020153084,-1.340992836174495,-4.4227831748748505,5.252442345076279,2760.1917992779,2575.468214872461,2.002228835227431,-0.884042183831441
2,32,7,16,3,0.099866531,-1.3071521126549177,-4.534181911190636,5.320907876292347,3160.733782292325,2963.905356955394,1.76284364088427,-0.8833316566175233
2,32,7,2,17,0.064080026,-1.3179057138560597,-4.472121723425564,5.370881786214713,3021.053210869816,2776.6515744596986,1.7323779007366098,-0.8826100796553028
23,2,8,20,7,0.018494422,-1.2951174432331936,-4.528075679394168,5.174540178206882,2596.9510434107992,2513.613861464233,2.077787991144818,-0.8874645749937374
2,32,9,13,4,0.123019501,-1.309563512784769,-4.556986415828033,5.339242475573042,3056.4705161267075,2785.359398002801,1.741727920838703,-0.8826983902516693
23,2,9,20,6,0.034741786,-1.2932543806175756,-4.476574698062482,5.207540579598182,2563.537499073368,2501.299409896108,2.0698224298971297,-0.8869577867115477
2,3,30,19,6,-0.113618911,-1.3021206563540704,-4.284514577567599,5.31766784665691,1706.386225332459,1811.912584272256,2.189542339903474,-0.8885814577081186
2,3,30,3,22,-0.154828851,-1.3655933074165918,-4.242547766251556,5.35386390990798,1711.697882693676,1875.0076097156843,2.192720206719544,-0.8852428557774144
2,3,3,10,42,-0.557826004,-1.4425269118417667,-4.046025027436831,5.360241630100139,1650.8287703921494,1819.926062907064,1.9175036207507528,-0.8866928364314383
2,3,31,17,7,-0.102900195,-1.3052773812278344,-4.25711962236036,5.321179926814331,1633.020295360856,1733.933289470098,2.21630129118157,-0.888675592383244
2,33,1,21,3,0.039010386,-1.3224802438331518,-4.466848726092712,5.308089581279948,2953.1502215948653,2924.150372481733,1.787078059079798,-0.8837400861581721
23,3,1,23,10,-0.062747221,-1.3184810767121398,-4.4159635821634735,5.167113160607256,2818.900972319904,2804.012929397758,2.1055164707033995,-0.8872808731247674
23,3,16,2,16,0.117269314,-1.3442586553315612,-4.520992848587792,5.30697381679688,2744.1969362266564,2740.0105487415485,1.994179670866336,-0.8820873606464512
23,3,17,3,14,0.134993131,-1.3215856214831885,-4.529868446460744,5.294661707869287,2754.5907120939232,2696.273507255652,1.9962080846910155,-0.882197409413441
23,3,2,11,21,-0.078406068,-1.358316590333783,-4.387869167692643,5.254971594377682,2836.2629035811096,2783.021143079877,2.0028916205148937,-0.8843054644804685
23,3,2,9,23,-0.082894671,-1.3807421980847971,-4.344727926215527,5.278173707998835,2793.3766709005367,2696.944353424217,1.9626490138636656,-0.8832228564025091
23,3,3,10,21,-0.065250354,-1.3587045804711846,-4.393416116111602,5.25088425430475,2780.6648933945016,2658.0097842183686,1.9853481910758328,-0.8837450161515439
2,3,33,6,16,-0.100474968,-1.3391242867576516,-4.287402650179074,5.33952121804348,1743.6638331089855,1856.052766198777,2.223473813273462,-0.8861354884363769
2,33,4,15,6,0.070355868,-1.326287622534562,-4.48724359204425,5.335017525736793,2955.0435841083986,2835.294050479848,1.7349845625061169,-0.8828471389146227
2,3,34,16,5,-0.059162107,-1.2965997864249836,-4.331506076247063,5.313160006049674,1714.3774530060618,1876.2520148028125,2.2850858996307464,-0.8886640828005862
2,3,34,4,17,-0.089770923,-1.3477588267956682,-4.312399085584042,5.329482112241137,1747.5327397383214,1972.521423208967,2.327331832735562,-0.8853133787887628
2,3,35,14,6,-0.048450179,-1.307370196183311,-4.353894639550346,5.310873053275724,1741.111385565308,1926.3150772965423,2.2975317049102464,-0.887273887572786
2,3,35,15,5,-0.04619319,-1.3008782278071556,-4.339127643218598,5.314301794530625,1764.7084829272626,1909.868827856521,2.26756901584099,-0.8884427045958486
2,33,5,2,18,0.052812065,-1.3205978231948832,-4.493533753985077,5.373900683027725,3026.741016282689,2803.161799006039,1.723381907210361,-0.8825830929844622
2,3,36,17,2,-0.025237363,-1.3015702131941134,-4.383490755985036,5.292062449647395,1724.9884070662372,2014.4133745525287,2.407206064039022,-0.8881414822300574
23,3,6,22,6,0.012449261,-1.296492080372153,-4.50824106502164,5.1645726228227895,2702.701492119092,2619.3036723120163,2.061226896812431,-0.8870325963056794
2,33,6,8,11,0.083020284,-1.3262065808414658,-4.505123080221928,5.353216957641549,2975.0872399231885,2721.422557538487,1.7160814811832616,-0.8825065424863725
23,3,7,23,4,0.030823101,-1.2904441227266985,-4.513830788079503,5.189017027199917,2519.189032350866,2459.607565336797,2.088451098043686,-0.88714526732407
2,3,37,5,13,-0.040337951,-1.3378788817370244,-4.347323731151833,5.319141771010547,1710.679813493036,1995.8639783040044,2.384868073969141,-0.885606327435354
23,4,10,7,16,0.056264,-1.3286516164790396,-4.480476747393598,5.289239182886281,2862.9751899752446,2712.1390311773166,1.9599587355212345,-0.8830565675440946
23,4,1,17,15,-0.058157384,-1.344619772928742,-4.422429463269308,5.205163653531929,2559.36461170989,2492.913901788342,2.033134036448621,-0.8851598676021514
23,4,1,4,28,-0.0911631,-1.397555907587961,-4.344586148996466,5.32218724523282,2735.3317899424483,2696.0069824971874,1.9599357130752424,-0.882753413035076
